"都道府県コード"	"都道府県名"	"Origin"	"Key"	"Destination"	"SearchURL"	"Original"
"13"	"東京都"	"戸越公園駅"	"13-戸越公園駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=戸越公園駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"戸越公園駅"
"13"	"東京都"	"戸越公園駅"	"13-戸越公園駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=戸越公園駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"戸越公園駅"
"13"	"東京都"	"戸越銀座駅"	"13-戸越銀座駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=戸越銀座駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"戸越銀座駅"
"13"	"東京都"	"戸越銀座駅"	"13-戸越銀座駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=戸越銀座駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"戸越銀座駅"
"13"	"東京都"	"戸越駅"	"13-戸越駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=戸越駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"戸越駅"
"13"	"東京都"	"戸越駅"	"13-戸越駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=戸越駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"戸越駅"
"13"	"東京都"	"所沢駅"	"13-所沢駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=所沢駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"所沢駅"
"13"	"東京都"	"所沢駅"	"13-所沢駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=所沢駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"所沢駅"
"13"	"東京都"	"扇大橋駅"	"13-扇大橋駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=扇大橋駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"扇大橋駅"
"13"	"東京都"	"扇大橋駅"	"13-扇大橋駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=扇大橋駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"扇大橋駅"
"13"	"東京都"	"押上駅"	"13-押上駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=押上駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"押上駅"
"13"	"東京都"	"押上駅"	"13-押上駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=押上駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"押上駅"
"13"	"東京都"	"拝島駅"	"13-拝島駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=拝島駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"拝島駅"
"13"	"東京都"	"拝島駅"	"13-拝島駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=拝島駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"拝島駅"
"13"	"東京都"	"整備場駅"	"13-整備場駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=整備場駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"整備場駅"
"13"	"東京都"	"整備場駅"	"13-整備場駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=整備場駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"整備場駅"
"13"	"東京都"	"新三河島駅"	"13-新三河島駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新三河島駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新三河島駅"
"13"	"東京都"	"新三河島駅"	"13-新三河島駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新三河島駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新三河島駅"
"13"	"東京都"	"新中野駅"	"13-新中野駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新中野駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新中野駅"
"13"	"東京都"	"新中野駅"	"13-新中野駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新中野駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新中野駅"
"13"	"東京都"	"新井薬師前駅"	"13-新井薬師前駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新井薬師前駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新井薬師前駅"
"13"	"東京都"	"新井薬師前駅"	"13-新井薬師前駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新井薬師前駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新井薬師前駅"
"13"	"東京都"	"新代田駅"	"13-新代田駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新代田駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新代田駅"
"13"	"東京都"	"新代田駅"	"13-新代田駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新代田駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新代田駅"
"13"	"東京都"	"新大久保駅"	"13-新大久保駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新大久保駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新大久保駅"
"13"	"東京都"	"新大久保駅"	"13-新大久保駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新大久保駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新大久保駅"
"13"	"東京都"	"新大塚駅"	"13-新大塚駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新大塚駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新大塚駅"
"13"	"東京都"	"新大塚駅"	"13-新大塚駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新大塚駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新大塚駅"
"13"	"東京都"	"新宿三丁目駅"	"13-新宿三丁目駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿三丁目駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新宿三丁目駅"
"13"	"東京都"	"新宿三丁目駅"	"13-新宿三丁目駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿三丁目駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新宿三丁目駅"
"13"	"東京都"	"新宿御苑前駅"	"13-新宿御苑前駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿御苑前駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新宿御苑前駅"
"13"	"東京都"	"新宿御苑前駅"	"13-新宿御苑前駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿御苑前駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新宿御苑前駅"
"13"	"東京都"	"新宿西口駅"	"13-新宿西口駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿西口駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新宿西口駅"
"13"	"東京都"	"新宿西口駅"	"13-新宿西口駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿西口駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新宿西口駅"
"13"	"東京都"	"新宿駅"	"13-新宿駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新宿駅"
"13"	"東京都"	"新宿駅"	"13-新宿駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新宿駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新宿駅"
"13"	"東京都"	"新富町駅"	"13-新富町駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新富町駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新富町駅"
"13"	"東京都"	"新富町駅"	"13-新富町駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新富町駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新富町駅"
"13"	"東京都"	"新小岩駅"	"13-新小岩駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小岩駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新小岩駅"
"13"	"東京都"	"新小岩駅"	"13-新小岩駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小岩駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新小岩駅"
"13"	"東京都"	"新小岩駅東北広場"	"13-新小岩駅東北広場"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小岩駅東北広場+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新小岩駅東北広場"
"13"	"東京都"	"新小岩駅東北広場"	"13-新小岩駅東北広場"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小岩駅東北広場+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新小岩駅東北広場"
"13"	"東京都"	"新小平駅"	"13-新小平駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小平駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新小平駅"
"13"	"東京都"	"新小平駅"	"13-新小平駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小平駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新小平駅"
"13"	"東京都"	"新小金井駅"	"13-新小金井駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小金井駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新小金井駅"
"13"	"東京都"	"新小金井駅"	"13-新小金井駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新小金井駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新小金井駅"
"13"	"東京都"	"新庚申塚駅"	"13-新庚申塚駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新庚申塚駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新庚申塚駅"
"13"	"東京都"	"新庚申塚駅"	"13-新庚申塚駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新庚申塚駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新庚申塚駅"
"13"	"東京都"	"新御徒町駅"	"13-新御徒町駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新御徒町駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新御徒町駅"
"13"	"東京都"	"新御徒町駅"	"13-新御徒町駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新御徒町駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新御徒町駅"
"13"	"東京都"	"新御茶ノ水駅"	"13-新御茶ノ水駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新御茶ノ水駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新御茶ノ水駅"
"13"	"東京都"	"新御茶ノ水駅"	"13-新御茶ノ水駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新御茶ノ水駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新御茶ノ水駅"
"13"	"東京都"	"新日本橋駅"	"13-新日本橋駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新日本橋駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新日本橋駅"
"13"	"東京都"	"新日本橋駅"	"13-新日本橋駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新日本橋駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新日本橋駅"
"13"	"東京都"	"新木場駅"	"13-新木場駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新木場駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新木場駅"
"13"	"東京都"	"新木場駅"	"13-新木場駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新木場駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新木場駅"
"13"	"東京都"	"新板橋駅"	"13-新板橋駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新板橋駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新板橋駅"
"13"	"東京都"	"新板橋駅"	"13-新板橋駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新板橋駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新板橋駅"
"13"	"東京都"	"新柴又駅"	"13-新柴又駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新柴又駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新柴又駅"
"13"	"東京都"	"新柴又駅"	"13-新柴又駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新柴又駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新柴又駅"
"13"	"東京都"	"新桜台駅"	"13-新桜台駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新桜台駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新桜台駅"
"13"	"東京都"	"新桜台駅"	"13-新桜台駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新桜台駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新桜台駅"
"13"	"東京都"	"新橋駅"	"13-新橋駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新橋駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新橋駅"
"13"	"東京都"	"新橋駅"	"13-新橋駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新橋駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新橋駅"
"13"	"東京都"	"新江古田駅"	"13-新江古田駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新江古田駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新江古田駅"
"13"	"東京都"	"新江古田駅"	"13-新江古田駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新江古田駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新江古田駅"
"13"	"東京都"	"新秋津駅"	"13-新秋津駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新秋津駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新秋津駅"
"13"	"東京都"	"新秋津駅"	"13-新秋津駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新秋津駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新秋津駅"
"13"	"東京都"	"新豊洲駅"	"13-新豊洲駅"	"表参道駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新豊洲駅+&tlatlon=&togid=&to=表参道駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=表参道駅"	"新豊洲駅"
"13"	"東京都"	"新豊洲駅"	"13-新豊洲駅"	"渋谷駅"	"https://transit.yahoo.co.jp/search/result?flatlon=&fromgid=&from=新豊洲駅+&tlatlon=&togid=&to=渋谷駅&viacode=&via=&viacode=&via=&viacode=&via=&y=2021&m=07&d=01&hh=12&m2=0&m1=0&type=1&ticket=ic&expkind=1&ws=2&s=2&kw=渋谷駅"	"新豊洲駅"
